date,type,title,f_concept,recordModified,latLong,f_location,json,f_place,id,place,RELS_EXT_isSequenceNumber_literal_ms,PID,label,collection,text_nodes_HOCR_hlt,_version_,name,recordCreated,location,RELS_EXT_isMemberOf_uri_ms
"",Report,Receipt Unknown,,2018-07-28T10:27:06.662Z,,,"{""pid"":""uuid:18137afd-f0e6-4ca8-8408-16491cc713ed""\,""type"":""Report""\,""label"":""Receipt Unknown""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""date issued"":""194?""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""subject"":""location is Yogyakarta; topic is receipt; Javanese Script""\,""title"":""Receipt Unknown""}\,""items"":null}",,uuid:18137afd-f0e6-4ca8-8408-16491cc713ed,,,uuid:18137afd-f0e6-4ca8-8408-16491cc713ed,Receipt Unknown,collection:koloniaal_erfgoed,,1754744224911196160,,2018-07-28T10:27:01.604Z,,
"",Report,Perdjandjian Djual Beli (Agreement Transaction) Nyoo Seng Hoo,,2018-07-03T06:46:34.594Z,,,"{""pid"":""uuid:72726409-5228-40e5-9826-6407cee7a513""\,""type"":""Report""\,""label"":""Perdjandjian Djual Beli (Agreement Transaction) Nyoo Seng Hoo""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""abstract"":""tanah kosong""\,""creator"":""Si\, K. J. (Khwan Jiu)""\,""date issued"":""1950-03-10""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""shelf"":""Bundle 1949-1953 I\, 838-841""\,""subject"":[""location is Jakarta""\,""value in Indonesian Rupiah is 50000""\,""cadastral reference is 2653""\,""buyer is Thio Kim Pong""\,""seller is Nyoo Seng Hoo""\,""topic is transaction lot""\,""document identifier is 49""]\,""title"":""Perdjandjian Djual Beli (Agreement Transaction) Nyoo Seng Hoo""}\,""items"":null}",,uuid:72726409-5228-40e5-9826-6407cee7a513,,,uuid:72726409-5228-40e5-9826-6407cee7a513,Perdjandjian Djual Beli (Agreement Transaction) Nyoo Seng Hoo,collection:koloniaal_erfgoed,,1754744125543940096,,2018-07-03T06:46:27.543Z,,
"",Report,Surat Kuasa (Warrant) Uy Tien Eng,,2018-07-08T05:03:11.424Z,,,"{""pid"":""uuid:96fc4af5-14b4-494d-a144-08e69462a07d""\,""type"":""Report""\,""label"":""Surat Kuasa (Warrant) Uy Tien Eng""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""creator"":""Si\, K. J. (Khwan Jiu)""\,""date issued"":""1950-07-08""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""shelf"":""Bundle 1949-1953 I\, 3594-3597""\,""subject"":[""location is Jakarta""\,""Paalmerah 91""\,""Uy Tien Eng etc.""\,""topic is decision""\,""document identifier is 27""]\,""title"":""Surat Kuasa (Warrant) Uy Tien Eng""}\,""items"":null}",,uuid:96fc4af5-14b4-494d-a144-08e69462a07d,,,uuid:96fc4af5-14b4-494d-a144-08e69462a07d,Surat Kuasa (Warrant) Uy Tien Eng,collection:koloniaal_erfgoed,,1754744125649846272,,2018-07-08T05:03:03.761Z,,
"",Report,Substitutie (Substitution) Johan Cornelis Adrianus van Haeften,,2018-11-20T01:24:26.465Z,,,"{""pid"":""uuid:69b18906-00b4-4616-9398-e518790cd1e7""\,""type"":""Report""\,""label"":""Substitutie (Substitution) Johan Cornelis Adrianus van Haeften""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""creator"":""Meertens\, Hendrik Jacobus (H.J.)""\,""date issued"":""1877-11-09""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""subject"":""location is Batavia; Johan Cornelis Adrianus van Haeften; topic is ownership;""\,""title"":""Substitutie (Substitution) Johan Cornelis Adrianus van Haeften""}\,""items"":null}",,uuid:69b18906-00b4-4616-9398-e518790cd1e7,,,uuid:69b18906-00b4-4616-9398-e518790cd1e7,Substitutie (Substitution) Johan Cornelis Adrianus van Haeften,collection:koloniaal_erfgoed,,1754744125947641856,,2018-11-20T01:24:13.614Z,,
"",Report,Volmacht (warrant) Thio Kiem Peng,,2018-07-31T14:35:52.624Z,,,"{""pid"":""uuid:31423607-4b60-4e00-86f4-d34919b40022""\,""type"":""Report""\,""label"":""Volmacht (warrant) Thio Kiem Peng""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""creator"":""Si\, K. J. (Khwan Jiu)""\,""date issued"":""1949-1953""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""shelf"":""Bundle 1949-1953 I\, 6140-6149""\,""subject"":""location is Jakarta; Thio Kiem Peng; topic is inheritance ;""\,""title"":""Volmacht (warrant) Thio Kiem Peng""}\,""items"":null}",,uuid:31423607-4b60-4e00-86f4-d34919b40022,,,uuid:31423607-4b60-4e00-86f4-d34919b40022,Volmacht (warrant) Thio Kiem Peng,collection:koloniaal_erfgoed,,1754744125844881408,,2018-07-31T14:35:44.127Z,,
"",Report,Goedkeuring (Permission) Raden R. Tumenggung Ronsodiningrat,,2018-11-20T05:59:50.615Z,,,"{""pid"":""uuid:14dbc796-7d33-499e-a181-5d8349c699bb""\,""type"":""Report""\,""label"":""Goedkeuring (Permission) Raden R. Tumenggung Ronsodiningrat""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""date issued"":""1940-05-04""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""subject"":""location is Yogyakarta; Kweekschoollaan 3; Raden R. Tumenggung Ronsodiningrat; topic is construction; Goedkeuring (Permission);""\,""title"":""Goedkeuring (Permission) Raden R. Tumenggung Ronsodiningrat""}\,""items"":null}",,uuid:14dbc796-7d33-499e-a181-5d8349c699bb,,,uuid:14dbc796-7d33-499e-a181-5d8349c699bb,Goedkeuring (Permission) Raden R. Tumenggung Ronsodiningrat,collection:koloniaal_erfgoed,,1754744126035722240,,2018-11-20T05:59:40.455Z,,
"",Report,Document He Gwan Lien,,2018-07-30T03:27:10.570Z,,,"{""pid"":""uuid:541bdcb3-b864-4b1d-98b8-41b5cdf0f98c""\,""type"":""Report""\,""label"":""Document He Gwan Lien""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""date issued"":""1958-11-22""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""subject"":""location is Bandung; Jalan Dr. Rus 2; He Gwan Lien;""\,""title"":""Document He Gwan Lien""}\,""items"":null}",,uuid:541bdcb3-b864-4b1d-98b8-41b5cdf0f98c,,,uuid:541bdcb3-b864-4b1d-98b8-41b5cdf0f98c,Document He Gwan Lien,collection:koloniaal_erfgoed,,1754744125756801024,,2018-07-30T03:27:04.667Z,,
"",Report,Eigendomsbewijs (Certificate of Ownership) Lim Sik Bi (Chinese) IV,,2018-09-04T09:27:33.693Z,,,"{""pid"":""uuid:935f97f3-398a-4e2a-af3c-b22907381053""\,""type"":""Report""\,""label"":""Eigendomsbewijs (Certificate of Ownership)  Lim Sik Bi (Chinese) IV""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""creator"":""Vreede\, J.B.A. (Jacob Bernard Anton)""\,""date issued"":""1908-01-21""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""shelf"":""Bundle 1908 II\, 322-360 (This includes 22 corrected pages of earlier entries in this bundle which were skipped earlier)""\,""subject"":""location is Surabaya; Encik Utik binti Haji Muhammad ibn Haji Abdulrachman (Indigenous); Lim Sik Bi (Chinese); topic is transaction vessel; document identifier is 21;""\,""title"":""Eigendomsbewijs (Certificate of Ownership) Lim Sik Bi (Chinese) IV""}\,""items"":null}",,uuid:935f97f3-398a-4e2a-af3c-b22907381053,,,uuid:935f97f3-398a-4e2a-af3c-b22907381053,Eigendomsbewijs (Certificate of Ownership)  Lim Sik Bi (Chinese) IV,collection:koloniaal_erfgoed,,1754743811222798336,,2018-09-04T09:26:01.530Z,,
"",Report,Collationée (Examination) Tan Qien Khun,,2018-11-20T05:52:21.988Z,,,"{""pid"":""uuid:5c356735-e0f0-4f40-9fa9-eb522175ba70""\,""type"":""Report""\,""label"":""Collationée (Examination) Tan Qien Khun""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""creator"":""Gondokusumo\, R. (Raden)""\,""date issued"":""1951-07-14""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""subject"":""location is Magelang; cadastre reference is 1471; Tan Khing Wi; Tan Qien Khun; topic is inheritance; document identifier is 129; Collationée (Examination);""\,""title"":""Collationée (Examination) Tan Qien Khun""}\,""items"":null}",,uuid:5c356735-e0f0-4f40-9fa9-eb522175ba70,,,uuid:5c356735-e0f0-4f40-9fa9-eb522175ba70,Collationée (Examination) Tan Qien Khun,collection:koloniaal_erfgoed,,1754743811532128256,,2018-11-20T05:52:09.354Z,,
"",Report,Surat Kuasa (warrant) Liem Thiam Bi,,2018-11-21T13:44:18.943Z,,,"{""pid"":""uuid:fd290fd9-c921-4fe4-9c5b-10316c7ca616""\,""type"":""Report""\,""label"":""Surat Kuasa (warrant) Liem Thiam Bi""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""PREVIEW""\,""FULL_TEXT""]\,""meta"":{""abstract"":""Yayasan Pendidikan Warga""\,""creator"":""Notodisurjo\, R. S. (R. Sugondo)""\,""date issued"":""1961-06-05""\,""physical location"":""Universitas Gadjah Mada (UGM)\, Yogyakarta""\,""rights"":""This document was digitised as part of the project \\""Bamboo\, Bricks\, Tiles and Thatches\\"": Preserving the 19th and early 20th Century archives concerning real estate on Java\, Indonesia (funded by the Marinus Plantema Foundation). For further information please contact the initiator of the project Simon C. Kemper (s.c.kemper@hum.leidenuniv.nl or simoncarloskemper@gmail.com).""\,""subject"":""location is Surakarta; Liem Thiam Bi; topic is decision; document identifier is 11;""\,""title"":""Surat Kuasa (warrant) Liem Thiam Bi""}\,""items"":null}",,uuid:fd290fd9-c921-4fe4-9c5b-10316c7ca616,,,uuid:fd290fd9-c921-4fe4-9c5b-10316c7ca616,Surat Kuasa (warrant) Liem Thiam Bi,collection:koloniaal_erfgoed,,1754743811599237120,,2018-11-21T13:42:14.868Z,,
