date,type,title,f_concept,recordModified,latLong,f_location,json,f_place,id,place,RELS_EXT_isSequenceNumber_literal_ms,PID,label,collection,text_nodes_HOCR_hlt,_version_,name,recordCreated,location,RELS_EXT_isMemberOf_uri_ms
"",Book,"Tweede veel vermeerderde uitgave,Overzigt van hetgeen met de spoorwegen op Midden-Java is voorgevallen",,2015-01-26T13:01:49.946Z,,,"{""pid"":""uuid:37c8d7ad-644e-4fe4-bb6a-04916bbafcc5""\,""type"":""Book""\,""label"":""Overzigt van hetgeen met de spoorwegen op Midden-Java is voorgevallen""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""aut"":""Stieltjes\, T.J.""\,""date issued"":1864\,""language"":""dut""\,""physical location"":""TU Delft Library""\,""publisher"":""Gebr. J. & H. van Langehuysen\, Den Haag""\,""rights"":""(c) Stieltjes\, T.J.""\,""shelf"":""TR10116306""\,""subTitle"":""Tweede veel vermeerderde uitgave""\,""title"":""Overzigt van hetgeen met de spoorwegen op Midden-Java is voorgevallen""}\,""items"":null}",,uuid:37c8d7ad-644e-4fe4-bb6a-04916bbafcc5,,,uuid:37c8d7ad-644e-4fe4-bb6a-04916bbafcc5,Overzigt van hetgeen met de spoorwegen op Midden-Java is voorgevallen,collection:koloniaal_erfgoed,,1754744322825125888,,2015-01-23T14:43:53.357Z,,
"",Book,"Gemeenteblad uitgave voor rekening der stadsgemeente Semarang\, jaargang 31\, 1937\, aflevering 1",,2015-06-04T09:46:45.660Z,,,"{""pid"":""uuid:beb3b305-cfec-4122-a5cf-5de017d9c394""\,""type"":""Book""\,""label"":""Gemeenteblad uitgave voor rekening der stadsgemeente Semarang\, jaargang 31\, 1937\, aflevering 1""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""date issued"":1937\,""language"":""dut""\,""publisher"":""Semarang\, G.C.T. van Dorp en Co""\,""rights"":""Stadsgemeente Semarang""\,""title"":""Gemeenteblad uitgave voor rekening der stadsgemeente Semarang\, jaargang 31\, 1937\, aflevering 1""}\,""items"":null}",,uuid:beb3b305-cfec-4122-a5cf-5de017d9c394,,,uuid:beb3b305-cfec-4122-a5cf-5de017d9c394,"Gemeenteblad uitgave voor rekening der stadsgemeente Semarang, jaargang 31, 1937, aflevering 1",collection:koloniaal_erfgoed,,1754744343544987648,,2015-06-04T09:33:08.544Z,,
"",Book,"Mededeling nr. 40 bij Locale Belangen\, bijlage van aflevering nr. 19 – 20\, herdruk van juli 1920. 112 blz.,Indiese Stedebouw",,2016-03-02T09:05:37.752Z,,,"{""pid"":""uuid:572824db-fff2-4bb3-95e4-7ca2d46597e4""\,""type"":""Book""\,""label"":""Indiese Stedebouw""\,""datastream-ID"":[""TN""\,""PDF""]\,""meta"":{""language"":""dut""\,""local identifier"":""LUNI3.18""\,""physical location"":""Het Nieuwe Instituut\, Rotterdam""\,""shelf"":""Archief Hans Lüning (1934-1983)""\,""subTitle"":""Mededeling nr. 40 bij Locale Belangen\, bijlage van aflevering nr. 19 – 20\, herdruk van juli 1920. 112 blz.""\,""title"":""Indiese Stedebouw""}\,""items"":{""Person"":{""role"":""aut-inv""\,""pid"":""po:177""\,""label"":""Karsten\, Th.""}}}",,uuid:572824db-fff2-4bb3-95e4-7ca2d46597e4,,,uuid:572824db-fff2-4bb3-95e4-7ca2d46597e4,Indiese Stedebouw,collection:koloniaal_erfgoed,,1754744871557529600,"Karsten\, Th.,Karsten\, Herman Thomas,Karsten\, Thomas",2014-07-21T07:04:10.141Z,,
"",Book,"Het nieuwe kantoorgebouw\, der handelsvereniging ""Amsterdam"" aan het komedieplein te soerabaia\, gebouwd in de jaren 1921-1925",,2014-09-10T07:57:09.642Z,,,"{""pid"":""uuid:252542fa-01e0-4ee0-ac2f-0dc2b78f97e7""\,""type"":""Book""\,""label"":""Het nieuwe kantoorgebouw\, der handelsvereniging \\""Amsterdam\\"" aan het komedieplein te soerabaia\, gebouwd in de jaren 1921-1925""\,""datastream-ID"":""TN""\,""meta"":{""date issued"":1925\,""language"":""dut""\,""physical location"":""TU Delft Library""\,""rights"":""(c) handelsvereniging Amsterdam""\,""shelf"":""CB09022077""\,""title"":""Het nieuwe kantoorgebouw\, der handelsvereniging \\""Amsterdam\\"" aan het komedieplein te soerabaia\, gebouwd in de jaren 1921-1925""}\,""items"":null}",,uuid:252542fa-01e0-4ee0-ac2f-0dc2b78f97e7,,,uuid:252542fa-01e0-4ee0-ac2f-0dc2b78f97e7,"Het nieuwe kantoorgebouw, der handelsvereniging ""Amsterdam"" aan het komedieplein te soerabaia, gebouwd in de jaren 1921-1925",collection:koloniaal_erfgoed,,1754744975682174976,,2014-06-18T12:54:06.203Z,,
"",Book,"Gemeenteblad uitgave voor rekening der stadsgemeente Semarang\, jaargang 31\, 1937\, aflevering 5",,2015-12-09T09:23:58.150Z,,,"{""pid"":""uuid:439b8bb9-3fdb-4a90-b8fc-4d58780a87c6""\,""type"":""Book""\,""label"":""Gemeenteblad uitgave voor rekening der stadsgemeente Semarang\, jaargang 31\, 1937\, aflevering 5""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""date issued"":1937\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, Colonial Collection (KIT)""\,""publisher"":""Semarang\, Benjamin""\,""rights"":""Creative Commons BY-NC 3.0""\,""title"":""Gemeenteblad uitgave voor rekening der stadsgemeente Semarang\, jaargang 31\, 1937\, aflevering 5""}\,""items"":null}",,uuid:439b8bb9-3fdb-4a90-b8fc-4d58780a87c6,,,uuid:439b8bb9-3fdb-4a90-b8fc-4d58780a87c6,"Gemeenteblad uitgave voor rekening der stadsgemeente Semarang, jaargang 31, 1937, aflevering 5",collection:koloniaal_erfgoed,,1754744865657192448,,2015-06-18T11:11:56.304Z,,
"",Book,Voorlopig verslag van de werkzaamheden van de Regeringscommissie voor de Ruimtelijke Ordening,,2014-09-10T08:00:37.328Z,,,"{""pid"":""uuid:f5124109-3131-43c7-91af-abad5f538aec""\,""type"":""Book""\,""label"":""Voorlopig verslag van de werkzaamheden van de Regeringscommissie voor de Ruimtelijke Ordening""\,""datastream-ID"":""TN""\,""meta"":{""creator"":""Thijsse\, J.P.""\,""date issued"":""1950 ca.""\,""language"":""dut""\,""local identifier"":""LUNI3.12""\,""physical location"":""Het Nieuwe Instituut\, Rotterdam""\,""shelf"":""Archief Hans Lüning (1934-1983)""\,""title"":""Voorlopig verslag van de werkzaamheden van de Regeringscommissie voor de Ruimtelijke Ordening""}\,""items"":null}",,uuid:f5124109-3131-43c7-91af-abad5f538aec,,,uuid:f5124109-3131-43c7-91af-abad5f538aec,Voorlopig verslag van de werkzaamheden van de Regeringscommissie voor de Ruimtelijke Ordening,collection:koloniaal_erfgoed,,1754744682819092480,,2014-07-16T13:59:30.819Z,,
"",Book,"met 2 kaarten,Gids van Bandoeng en Midden-Priangan",,2015-12-09T09:45:08.975Z,,,"{""pid"":""uuid:b8adac36-7413-4232-8425-f02bcedc39e1""\,""type"":""Book""\,""label"":""Gids van Bandoeng en Midden-Priangan""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""aut"":[""Reitsma\, S.A.""\,""Hoogland\, W.H.""]\,""date issued"":1927\,""edition"":""Tweede\, geheel bijgewerkte druk""\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, Colonial Collection (KIT)""\,""publisher"":""N.V. Mij. Vorkink\, Bandoeng""\,""rights"":""Creative Commons BY-NC 3.0""\,""shelf"":""N-95-1123""\,""subTitle"":""met 2 kaarten""\,""title"":""Gids van Bandoeng en Midden-Priangan""}\,""items"":null}",,uuid:b8adac36-7413-4232-8425-f02bcedc39e1,,,uuid:b8adac36-7413-4232-8425-f02bcedc39e1,Gids van Bandoeng en Midden-Priangan,collection:koloniaal_erfgoed,,1754744789188739072,,2014-07-07T09:38:59.245Z,,
"",Book,"Bijlagen - 2e bundel - behorende bij ""De particuliere landerijen van Westelijk-Java""",,2015-12-09T09:15:42.530Z,,,"{""pid"":""uuid:d1dde4db-ecfe-4855-acc6-a8d1957e1669""\,""type"":""Book""\,""label"":""Bijlagen - 2e bundel - behorende bij \\""De particuliere landerijen van Westelijk-Java\\""""\,""datastream-ID"":[""TN""\,""PDF""]\,""meta"":{""aut"":""Riesz\, C.H.F.""\,""date issued"":1889\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, KITLV Collection""\,""publisher"":""Ernst & Co.\, Batavia""\,""rights"":""Creative Commons BY-NC 3.0""\,""shelf"":""P-98-1030""\,""title"":""Bijlagen - 2e bundel - behorende bij \\""De particuliere landerijen van Westelijk-Java\\""""}\,""items"":null}",,uuid:d1dde4db-ecfe-4855-acc6-a8d1957e1669,,,uuid:d1dde4db-ecfe-4855-acc6-a8d1957e1669,"Bijlagen - 2e bundel - behorende bij ""De particuliere landerijen van Westelijk-Java""",collection:koloniaal_erfgoed,,1754744998004260864,,2014-05-28T09:06:57.747Z,,
"",Book,"Wetsontwerp op de Ruimtelijke Ordening\, hoofdstuk VI\, Bouwverordening",,2014-07-18T15:18:53.401Z,,,"{""pid"":""uuid:6ed6e11a-5094-4fdb-b40a-4549bc4e19ce""\,""type"":""Book""\,""label"":""Wetsontwerp op de Ruimtelijke Ordening\, hoofdstuk VI\, Bouwverordening""\,""datastream-ID"":""TN""\,""meta"":{""creator"":""Regeringscommissie voor de Ruimtelijke Ordening""\,""date issued"":1950\,""language"":""dut""\,""local identifier"":""LUNI3.14""\,""physical location"":""Het Nieuwe Instituut\, Rotterdam""\,""shelf"":""Archief Hans Lüning (1934-1983)""\,""title"":""Wetsontwerp op de Ruimtelijke Ordening\, hoofdstuk VI\, Bouwverordening""}\,""items"":null}",,uuid:6ed6e11a-5094-4fdb-b40a-4549bc4e19ce,,,uuid:6ed6e11a-5094-4fdb-b40a-4549bc4e19ce,"Wetsontwerp op de Ruimtelijke Ordening, hoofdstuk VI, Bouwverordening",collection:koloniaal_erfgoed,,1754743315208601600,,2014-07-18T15:13:52.509Z,,
"",Book,"Verslag van den toestand der gemeente Semarang over 1927\, supplement",,2015-12-09T09:00:33.735Z,,,"{""pid"":""uuid:18370089-55be-45cf-8370-b285b4f21b1c""\,""type"":""Book""\,""label"":""Verslag van den toestand der gemeente Semarang over 1927\, supplement""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""date issued"":1928\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, KITLV Collection""\,""publisher"":""Misset\, Semarang""\,""rights"":""Creative Commons BY-NC 3.0""\,""shelf"":""M30N""\,""title"":""Verslag van den toestand der gemeente Semarang over 1927\, supplement""}\,""items"":null}",,uuid:18370089-55be-45cf-8370-b285b4f21b1c,,,uuid:18370089-55be-45cf-8370-b285b4f21b1c,"Verslag van den toestand der gemeente Semarang over 1927, supplement",collection:koloniaal_erfgoed,,1754742851374153728,,2015-03-20T06:35:02.440Z,,
"",Book,Ontstaan en groei der stads- en landgemeenten in Nederlands-Indië,,2015-12-09T09:39:24.938Z,,,"{""pid"":""uuid:2fd2457e-347e-49a1-867c-d5f1a5d3f404""\,""type"":""Book""\,""label"":""Ontstaan en groei der stads- en landgemeenten in Nederlands-Indië""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""aut"":""Schrieke\, J.J.""\,""date issued"":1918\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, Colonial Collection (KIT)""\,""publisher"":""J.H. De Bussy\, Amsterdam""\,""rights"":""Creative Commons BY-NC 3.0""\,""shelf"":""N-01-774""\,""title"":""Ontstaan en groei der stads- en landgemeenten in Nederlands-Indië""}\,""items"":null}",,uuid:2fd2457e-347e-49a1-867c-d5f1a5d3f404,,,uuid:2fd2457e-347e-49a1-867c-d5f1a5d3f404,Ontstaan en groei der stads- en landgemeenten in Nederlands-Indië,collection:koloniaal_erfgoed,,1754746629212078080,,2014-07-03T13:18:01.221Z,,
"",Book,Prae-advies van het bestuur Nr. XV,,2014-09-10T07:59:41.762Z,,,"{""pid"":""uuid:c8e1c937-c8d4-4ad0-b5f7-f50796ba0b73""\,""type"":""Book""\,""label"":""Prae-advies van het bestuur Nr. XV""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""date issued"":1924\,""language"":""dut""\,""physical location"":""TU Delft Library""\,""publisher"":""Nix\, Bandoeng""\,""rights"":""(c) Nederlandsch-Indische Wegenvereeniging""\,""shelf"":""CB10056395""\,""title"":""Prae-advies van het bestuur Nr. XV""}\,""items"":null}",,uuid:c8e1c937-c8d4-4ad0-b5f7-f50796ba0b73,,,uuid:c8e1c937-c8d4-4ad0-b5f7-f50796ba0b73,Prae-advies van het bestuur Nr. XV,collection:koloniaal_erfgoed,,1754746536862941184,,2014-07-17T12:22:47.538Z,,
"",Book,"Deel 1 algemeen verslag,Verslag van den toestand der stadsgemeente Soerabaja over 1932",,2015-12-09T09:10:09.292Z,,,"{""pid"":""uuid:54f1e862-f3af-4bd7-a883-d6d4d18d7e8b""\,""type"":""Book""\,""label"":""Verslag van den toestand der stadsgemeente Soerabaja over 1932""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""date issued"":1933\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, KITLV Collection""\,""publisher"":""N.V. Koninklijke boekhandel en drukkerlijen G. Kolff & Co.\, Soerabaja""\,""rights"":""Creative Commons BY-NC 3.0""\,""shelf"":""M497""\,""subTitle"":""Deel 1 algemeen verslag""\,""title"":""Verslag van den toestand der stadsgemeente Soerabaja over 1932""}\,""items"":null}",,uuid:54f1e862-f3af-4bd7-a883-d6d4d18d7e8b,,,uuid:54f1e862-f3af-4bd7-a883-d6d4d18d7e8b,Verslag van den toestand der stadsgemeente Soerabaja over 1932,collection:koloniaal_erfgoed,,1754746933287583744,,2015-04-08T13:07:51.922Z,,
"",Book,Riooliana,,2015-12-09T09:38:27.424Z,,,"{""pid"":""uuid:7b39b2fb-8d32-4b5a-8556-d72d0f22fb72""\,""type"":""Book""\,""label"":""Riooliana""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""aut"":""Tillema\, H.F.""\,""date issued"":1911\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, Colonial Collection (KIT)""\,""rights"":""Creative Commons BY-NC 3.0""\,""shelf"":""N-70-143""\,""title"":""Riooliana""}\,""items"":null}",,uuid:7b39b2fb-8d32-4b5a-8556-d72d0f22fb72,,,uuid:7b39b2fb-8d32-4b5a-8556-d72d0f22fb72,Riooliana,collection:koloniaal_erfgoed,,1754746848276381696,,2014-07-08T07:51:51.292Z,,
"",Book,"Bouwkunst in Suriname\, op Curacao en Aruba,Bouwkundige werken van het Gouvernement Nederlandse Antillen",,2015-12-09T09:15:34.401Z,,,"{""pid"":""uuid:78c91b2f-4075-44e3-96aa-ddd16045fbba""\,""type"":""Book""\,""label"":""Bouwkundige werken van het Gouvernement Nederlandse Antillen""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""abstract"":""Themanummer Bouwkundig Weekblad\, 68e jaargang\, nrs. 51 en 52\, 19 en 26 december 1950.""\,""aut"":[""Groote\, J.F.""\,""Bakker\, C.M.""]\,""date issued"":1950\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, Colonial Collection (KIT)""\,""publisher"":""Maatschappij tot Bevordering der Bouwkunst\, Bond van Nederlandsche Architecten""\,""rights"":""Creative Commons BY-NC 3.0 Groote\, J.F.""\,""shelf"":""Br-G-03-450""\,""subTitle"":""Bouwkunst in Suriname\, op Curacao en Aruba""\,""title"":""Bouwkundige werken van het Gouvernement Nederlandse Antillen""}\,""items"":null}",,uuid:78c91b2f-4075-44e3-96aa-ddd16045fbba,,,uuid:78c91b2f-4075-44e3-96aa-ddd16045fbba,Bouwkundige werken van het Gouvernement Nederlandse Antillen,collection:koloniaal_erfgoed,,1754746639839395840,,2014-07-07T13:33:06.168Z,,
"",Book,Verslag van den toestand der gemeente Semarang over 1927,,2015-12-09T09:02:02.156Z,,,"{""pid"":""uuid:f58a52a3-f913-491e-b49a-90d3a4bb7dfc""\,""type"":""Book""\,""label"":""Verslag van den toestand der gemeente Semarang over 1927""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""date issued"":1928\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, KITLV Collection""\,""publisher"":""Misset\, Semarang""\,""rights"":""Creative Commons BY-NC 3.0""\,""shelf"":""M30N""\,""title"":""Verslag van den toestand der gemeente Semarang over 1927""}\,""items"":null}",,uuid:f58a52a3-f913-491e-b49a-90d3a4bb7dfc,,,uuid:f58a52a3-f913-491e-b49a-90d3a4bb7dfc,Verslag van den toestand der gemeente Semarang over 1927,collection:koloniaal_erfgoed,,1754746748473966592,,2015-03-19T11:16:12.936Z,,
"",Book,Verslag van den toestand der gemeente Semarang over 1926,,2015-12-09T08:56:58.493Z,,,"{""pid"":""uuid:a3019f1a-5e05-495b-9e71-23142ccd0cb7""\,""type"":""Book""\,""label"":""Verslag van den toestand der gemeente Semarang over 1926""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""date issued"":1927\,""language"":""dut""\,""physical location"":""Leiden University Libraries\, KITLV Collection""\,""publisher"":""Java Ien Boe Kongsie\, Semarang""\,""rights"":""Creative Commons BY-NC 3.0""\,""shelf"":""M30N""\,""title"":""Verslag van den toestand der gemeente Semarang over 1926""}\,""items"":null}",,uuid:a3019f1a-5e05-495b-9e71-23142ccd0cb7,,,uuid:a3019f1a-5e05-495b-9e71-23142ccd0cb7,Verslag van den toestand der gemeente Semarang over 1926,collection:koloniaal_erfgoed,,1754746921570795520,,2015-03-17T13:02:16.054Z,,
